Date,dim_1,ADESE.IS,AEFES.IS,AGHOL.IS,AKBNK.IS,AKFGY.IS,AKSA.IS,AKSEN.IS,ALARK.IS,ALBRK.IS,ALGYO.IS,ALKIM.IS,ARASE.IS,ARCLK.IS,ARDYZ.IS,ASELS.IS,AYDEM.IS,BAGFS.IS,BASGZ.IS,BERA.IS,BIMAS.IS,BIOEN.IS,BRISA.IS,BRYAT.IS,BUCIM.IS,CANTE.IS,CCOLA.IS,CEMAS.IS,CEMTS.IS,CIMSA.IS,DEVA.IS,DOAS.IS,DOHOL.IS,ECILC.IS,EGEEN.IS,EKGYO.IS,ENJSA.IS,ENKAI.IS,ERBOS.IS,EREGL.IS,ESEN.IS,FROTO.IS,GARAN.IS,GENIL.IS,GESAN.IS,GLYHO.IS,GOZDE.IS,GSDHO.IS,GUBRF.IS,GWIND.IS,HALKB.IS,HEKTS.IS,INDES.IS,INVES.IS,IPEKE.IS,ISCTR.IS,ISDMR.IS,ISFIN.IS,ISGYO.IS,ISMEN.IS,IZMDC.IS,JANTS.IS,KARSN.IS,KARTN.IS,KCHOL.IS,KERVT.IS,KONTR.IS,KORDS.IS,KOZAA.IS,KOZAL.IS,KRDMD.IS,KRVGD.IS,KUTPO.IS,KZBGY.IS,LOGO.IS,MAVI.IS,MGROS.IS,NTHOL.IS,NUGYO.IS,ODAS.IS,OTKAR.IS,OYAKC.IS,PARSN.IS,PETKM.IS,PGSUS.IS,PRKAB.IS,PSGYO.IS,QUAGR.IS,RTALB.IS,SAHOL.IS,SARKY.IS,SASA.IS,SELEC.IS,SISE.IS,SKBNK.IS,SMRTG.IS,SNGYO.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TKNSA.IS,TMSN.IS,TOASO.IS,TRGYO.IS,TRILC.IS,TSKB.IS,TSPOR.IS,TTKOM.IS,TTRAK.IS,TUKAS.IS,TUPRS.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VERUS.IS,VESBE.IS,VESTL.IS,YATAS.IS,YKBNK.IS,YYLGD.IS,ZOREN.IS,ZRGYO.IS
2021-12-31 00:00:00+03:00,Open,0.7400000095367432,27.578238795177118,37.73463599618996,7.116682158734013,7.139999866485596,32.269546335393734,9.83605383959572,12.245416619405718,1.7300000190734863,30.714654377502395,16.537615227571177,,47.02198080643592,7.085606528033889,21.175641114430274,6.0,17.899999618530273,,9.544132773515738,60.15244987915636,,27.480726817979598,365.0198460686239,3.799999952316284,12.970000267028809,87.62607030416183,1.149999976158142,17.115278064609758,29.286780729668177,27.90740300212722,39.07730477466374,2.6543174574521795,7.010087473232001,1670.7603397304288,2.1223574797748097,11.311185466134278,13.84304446735289,108.79694721213984,24.89898940387709,,227.17092829702307,11.165312538168477,,,1.9800000190734863,9.079999923706055,1.264317079870036,79.1500015258789,,4.579999923706055,4.33831787109375,6.336400235579575,,13.569999694824219,3.2220507817028645,20.636986986613184,3.140000104904175,3.0199999809265137,21.546821909138544,2.3499999046325684,63.16383947991909,3.390000104904175,51.47685321786238,28.069109123312966,4.610000133514404,12.239184127846139,28.408194829547217,17.799999237060547,105.10213326317191,8.51732903261309,,112.0,24.799999237060547,38.35292417877718,33.127087137540805,37.20000076293945,6.409999847412109,5.400000095367432,1.340000033378601,335.30602408395686,7.639999866485596,32.040000915527344,7.739999771118164,86.0,59.66435119400022,,11.779999732971191,9.513605117797852,12.54017103899655,14.590534439875942,27.100000381469727,11.05077916614897,13.208999064202308,1.0199999809265137,,2.5031540393829346,12.819999694824219,31.579999923706055,18.253558337516623,20.299999237060547,19.493722855822995,6.210000038146973,18.920000076293945,71.47274851071334,3.940000057220459,,1.4500000476837158,6.079999923706055,8.6414050920266,196.24434580121724,4.0722222328186035,153.1999969482422,4.603267973997551,17.530000686645508,3.700000047683716,49.172539000258766,7.611396634159257,24.139999389648438,10.66708469390869,3.3809250505433655,,1.659999966621399,
2021-12-31 00:00:00+03:00,High,0.75,27.95370979293857,39.04541778564453,7.194142571948457,7.349999904632568,32.98151397705078,9.86544417722513,12.294992446899414,1.7599999904632568,32.76485209445809,16.576253555510277,,47.34892314079785,7.325457572937012,21.23534633608709,6.019999980926514,17.899999618530273,,9.693105242648889,60.58939334977679,,27.87464858114352,379.6206278686427,3.9200000762939453,12.989999771118164,87.82231830022438,1.1699999570846558,18.511837005615234,29.574469387542216,29.161442937680825,39.434989721943396,2.673413248483939,7.446399785481562,1706.2880021269953,2.1223574797748097,11.969999443894094,14.110974095331535,110.15812585406091,25.355208088540333,,230.1052252314484,11.214283395642486,,,2.009999990463257,9.210000038146973,1.2771310806274412,79.30000305175781,,4.619999885559082,4.361032009124756,6.383476196865386,,13.630000114440918,3.239421020986356,20.852329254150387,3.180000066757202,3.130000114440918,22.208347886332483,2.3499999046325684,64.98824230723906,3.5,51.670554313875904,28.47959060852013,4.809999942779541,12.599998394499154,29.339611053466797,18.1299991607666,106.55181647737835,8.685803058780916,,115.9000015258789,25.743999481201172,41.73474574336063,36.12079352259377,37.939998626708984,7.119999885559082,5.869999885559082,1.350000023841858,338.644775390625,7.96999979019165,32.29999923706055,7.929999828338623,87.80000305175781,62.809837341308594,,12.199999809265137,9.625328063964844,12.779487273229927,14.849100685110969,27.225000381469727,11.387400315038118,13.542411210329364,1.0299999713897705,,2.5147969722747803,12.880000114440918,33.0,18.76651503548185,20.979999542236328,19.9204516271936,6.429999828338623,19.229999542236328,72.5772826821229,4.019999980926514,,1.4600000381469727,6.099999904632568,8.774349447654247,208.62424612045288,4.400000095367432,158.0,4.677068234241857,17.610000610351562,3.7100000381469727,51.87103271484375,7.878798479906094,25.040000915527344,10.763012081457141,3.4004679510576246,,1.6699999570846558,
2021-12-31 00:00:00+03:00,Low,0.7300000190734863,27.446825020187653,36.52315436518628,6.903666022394292,7.050000190734863,31.307425123272523,9.620522516942069,11.79922660717608,1.7200000286102295,30.676332036810617,16.218841191598468,,46.483486470959626,7.0756124962254265,20.6183860523174,5.909999847412109,17.010000228881836,,9.52427034591402,59.52130889892579,,26.130139449062472,358.7059952931243,3.75,12.600000381469727,86.89012908935548,1.1399999856948853,17.045943756823387,29.056627608473093,27.7481578771143,38.63019603218742,2.616125875388661,7.000391418041257,1662.118475904237,2.054827989465022,11.28334850507993,13.155357418387577,107.53299402653595,24.530505339095036,,223.95267925673738,10.969430042313865,,,1.9700000286102295,9.020000457763672,1.234417707052122,76.4000015258789,,4.489999771118164,4.202035903930664,6.166927583060006,,13.100000381469727,3.1004643981743283,20.457534241304742,3.0799999237060547,2.9600000381469727,21.225509497645863,2.299999952316284,62.42421234012671,3.380000114440918,50.12092337809818,27.424067055719107,4.550000190734863,12.106253657794017,28.221910874149117,17.56999969482422,104.19608039021354,8.442451489291672,,109.19999694824219,24.76799964904785,37.949413190108956,33.127087137540805,36.70000076293945,6.25,5.400000095367432,1.3300000429153442,331.9672727772887,7.559999942779541,31.479999542236328,7.679999828338623,84.19999694824219,58.11657380771716,,11.6899995803833,9.169842720031738,12.463589917075389,14.420619693437722,26.375,10.973837346497538,13.110936338213598,1.0099999904632568,,2.474047899246216,12.539999961853027,31.360000610351562,17.35346214053575,19.739999771118164,19.222167846802215,6.139999866485596,18.6299991607666,69.30969832860305,3.890000104904175,,1.4299999475479126,6.0,8.481871189081746,192.66793575054285,4.027777194976807,151.39999389648438,4.566368063816212,17.34000015258789,3.619999885559082,48.712796671588855,7.3821954424182135,23.84000015258789,10.55197237774937,3.283210315002318,,1.649999976158142,
2021-12-31 00:00:00+03:00,Close,0.75,27.80352210998535,39.04541778564453,6.9714436531066895,7.349999904632568,32.98151397705078,9.787069320678711,12.294992446899414,1.7400000095367432,31.538562774658203,16.296119689941406,,46.54118347167969,7.325457572937012,20.77760124206543,5.949999809265137,17.5,,9.653379440307617,59.52130889892578,,27.29314613342285,374.68792724609375,3.9200000762939453,12.75,86.89012908935547,1.1699999570846558,18.511837005615234,29.536109924316406,28.60409164428711,39.166725158691406,2.625673770904541,7.262178897857666,1688.0440673828125,2.0644750595092773,11.951441764831543,13.450079917907715,108.89417266845703,24.705974578857422,,225.37249755859375,11.037989616394043,,,1.9800000190734863,9.050000190734863,1.2771310806274414,76.8499984741211,,4.510000228881836,4.221909999847412,6.251663684844971,,13.630000114440918,3.122175931930542,20.85232925415039,3.0999999046325684,3.0299999713897705,22.05714225769043,2.3299999237060547,64.10069274902344,3.440000057220459,51.57370376586914,27.736814498901367,4.679999828338623,12.343629837036133,29.339611053466797,18.020000457763672,104.83031463623047,8.629645347595215,,115.0,25.600000381469727,39.98619079589844,34.206783294677734,37.939998626708984,6.679999828338623,5.800000190734863,1.340000033378601,338.644775390625,7.900000095367432,31.68000030517578,7.800000190734863,84.94999694824219,62.809837341308594,,12.170000076293945,9.513605117797852,12.6646146774292,14.627472877502441,26.424999237060547,11.348929405212402,13.120742797851562,1.0099999904632568,,2.485690116882324,12.710000038146973,32.70000076293945,17.866418838500977,20.020000457763672,19.629499435424805,6.320000171661377,19.049999237060547,69.67787170410156,3.9200000762939453,,1.440000057220459,6.059999942779541,8.535049438476562,205.41464233398438,4.288887977600098,154.39999389648438,4.649393081665039,17.43000030517578,3.680000066757202,51.87103271484375,7.52544641494751,25.040000915527344,10.667084693908691,3.302753448486328,,1.659999966621399,
2021-12-31 00:00:00+03:00,Volume,18954865.0,1030634.0,816241.0,51493549.0,459683.0,2952108.0,6000024.0,5121799.0,2673550.0,3707848.0,1702324.0,,3330702.0,4757426.0,19018911.0,4149019.0,367932.0,,2319400.0,6815504.0,,362734.0,63574.0,2449624.0,537782.0,296657.0,13730701.0,1466591.0,588393.0,1425117.0,386438.0,47381934.0,15585411.0,22390.0,131070538.0,4751215.0,6669935.0,185276.0,51752637.0,,753786.0,140695710.0,,,9819817.0,5260021.0,31887210.0,2136737.0,,19599754.0,56841424.0,7149474.0,,3371353.0,140455574.0,1969292.0,29786145.0,43242848.0,3000438.0,10167644.0,630568.0,24218911.0,195652.0,9474178.0,10079671.0,2229112.0,2179454.0,7216436.0,3358372.0,52743945.0,,234996.0,909268.0,1984130.0,1635204.0,1842799.0,18418695.0,5317946.0,51138572.0,124248.0,7145179.0,1287466.0,53992976.0,1356913.0,4041559.0,,2278080.0,5229855.0,15889680.0,357422.0,31186486.0,2723025.0,80066454.0,29365120.0,,6105167.0,2639214.0,8329104.0,7005212.0,64484158.0,7345183.0,7842018.0,1778437.0,4879926.0,16762225.0,,103856097.0,12516024.0,14720778.0,728298.0,12763306.0,3232173.0,9750381.0,1222255.0,32902757.0,442017.0,9814040.0,4380325.0,1270175.0,140424537.0,,11631330.0,
2021-12-31 00:00:00+03:00,Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2021-12-31 00:00:00+03:00,Stock Splits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2022-01-03 00:00:00+03:00,Open,0.75,28.385499058400885,39.70080900158643,6.971443813559733,7.389999866485596,33.38560602241076,9.91442871949301,12.47346857430923,1.7400000095367432,31.749333163108904,16.37339949517603,,46.82966305103498,7.375426763299953,20.87711208277913,6.099999904632568,15.75,,9.67324198054859,60.10390207928904,,27.33066118552599,373.89871041247335,3.9200000762939453,12.75,87.57700888315837,1.159999966621399,18.511838570785315,29.536109497466303,28.823051919785936,39.34557335074888,2.6447695127360555,7.320354380816677,1690.9247253417968,2.083769268814867,12.805116191213974,13.664423419181977,108.89416873816289,25.004271802139844,,227.17092418993738,11.057577817122453,,,1.9900000095367432,9.109999656677246,1.2814024545516518,77.30000305175781,,4.539999961853027,4.227589130401611,6.251663761380175,,13.65999984741211,3.126518444494644,21.085617564979106,3.119999885559082,3.0299999713897705,22.05714359012912,2.3399999141693115,64.10069100684645,3.4600000381469727,51.573702343117944,27.951830415834266,4.699999809265137,12.410096729014374,29.358240028850133,18.25,105.8269835866796,8.70452346788398,,115.0,25.648000717163086,39.96697865650556,34.354016969529845,37.959999084472656,6.710000038146973,5.789999961853027,1.3700000047683716,340.5526477203026,7.889999866485596,32.20000076293945,7.840000152587891,85.8499984741211,63.00954602973194,,12.149999618530273,9.513605117797852,12.836922811178209,14.627472783367402,26.549999237060547,11.329693409135213,13.169774616289644,1.0199999809265137,,2.49733304977417,12.710000038146973,32.63999938964844,18.156773167505516,20.18000030517578,19.72648379717172,6.389999866485596,19.149999618530273,69.90798028346904,3.930000066757202,,1.440000057220459,6.099999904632568,8.605953499502402,205.23123790856235,4.311110973358154,154.39999389648438,4.686293254093283,17.450000762939453,3.75,51.92100150358921,7.573196314377588,25.440000534057617,10.753419224101313,3.302753573511619,,1.6799999475479126,
2022-01-03 00:00:00+03:00,High,0.800000011920929,28.836062109237787,39.85969152922829,7.136047426279144,7.480000019073486,35.04045197324456,10.267115574782567,12.741182584276578,1.7999999523162842,31.979263561107878,16.76945206110379,,47.98357743520484,7.50534631728525,21.69309043884277,6.199999809265137,17.950000762939453,,9.921528484857154,62.725555523411856,,28.512426459051966,382.8762316442679,4.210000038146973,12.90999984741211,89.2451393911421,1.2000000476837158,19.175451888086528,30.111488633978993,29.18135014531596,40.04306196857433,2.702056884765625,7.543358566866722,1739.6071790670355,2.151298761367798,13.009255969653498,14.021663825687915,112.29711151123047,25.653505325317383,,240.32790110534924,11.302431179710677,,,2.069999933242798,9.390000343322754,1.3155731987425658,78.5,,4.650000095367432,4.335478782653809,6.477627749788908,,14.09000015258789,3.2177086367285903,21.51630210876465,3.2100000381469727,3.069999933242798,22.39735717638216,2.390000104904175,65.62924895577562,3.6600000858306885,52.639073120248554,29.57420921325684,4.900000095367432,13.141219561718446,31.66815185546875,18.979999542236328,108.27332370020763,8.854278564453125,,120.69999694824219,26.239999771118164,41.31202272276161,34.697555641508856,39.380001068115234,7.03000020980835,5.929999828338623,1.409999966621399,356.67404174804693,8.199999809265137,32.939998626708984,8.079999923706055,90.30000305175781,69.05087653667475,,12.420000076293945,9.530793190002441,13.114529609680174,15.366234016075179,26.975000381469727,11.9356109223893,13.611055028108488,1.059999942779541,,2.5147969722747803,13.1899995803833,34.0,18.67940852904907,21.8799991607666,20.463560104370117,6.570000171661377,19.3700008392334,76.62724940680191,4.0,,1.5,6.659999847412109,8.951610019197545,212.65916965763745,4.605555057525635,166.3000030517578,4.760093078585831,17.920000076293945,3.75,52.32077593012801,7.69734764099121,26.579999923706055,10.906902313232422,3.3906966291548586,,1.7300000190734863,
2022-01-03 00:00:00+03:00,Low,0.7400000095367432,27.634560640339387,38.23114467388461,6.9520787098104195,7.25,33.19318105039723,9.91442871949301,12.46355303047378,1.7400000095367432,30.94458225204203,16.29612099066488,,46.82966305103498,7.245507209314656,20.737799260425298,6.090000152587891,15.75,,9.653379552715586,60.00680147142669,,26.69288293102762,367.9794696143867,3.9200000762939453,12.270000457763672,87.47888488028549,1.159999966621399,18.402886538504454,29.19088347882257,28.564283088379902,38.70173560434425,2.635221617397794,7.320354380816677,1685.1634826660156,2.064475128085458,12.155581497911164,13.226805312871873,108.40803405629609,24.793709714087566,,226.69765143120836,11.057577817122453,,,1.9900000095367432,9.09000015258789,1.2728597119279703,76.8499984741211,,4.53000020980835,4.221909999847412,6.214003171470327,,13.65999984741211,3.1134913399078816,20.780548918617285,3.0899999141693115,2.940000057220459,21.73583115922644,2.309999942779541,63.50899382539697,3.4600000381469727,51.33157228516903,27.56089610274241,4.699999809265137,12.410096729014374,29.358240028850133,18.049999237060547,105.37395712768291,8.5360485379383,,115.0,24.399999618530273,39.851690316953686,33.56878304479873,37.81999969482422,6.710000038146973,5.599999904632568,1.3600000143051147,336.7369317794589,7.800000190734863,31.959999084472656,7.820000171661377,84.69999694824219,62.90969090119941,,12.039999961853027,9.29875373840332,12.741196864095562,14.590534345978618,26.100000381469727,11.300840456280877,13.07171188690968,1.0099999904632568,,2.4798688888549805,12.5600004196167,32.099998474121094,18.02127545266421,19.829999923706055,19.45492878405109,6.28000020980835,18.899999618530273,69.90798028346904,3.930000066757202,,1.440000057220459,6.070000171661377,8.543912910803131,203.39717861356672,4.300000190734863,153.0,4.658618539849404,17.450000762939453,3.680000066757202,49.87214660644532,7.534996116365219,25.3799991607666,10.647899829031518,3.292981889914833,,1.6799999475479126,
