Date,dim_1,ADESE.IS,AEFES.IS,AFYON.IS,AGHOL.IS,AKBNK.IS,AKSA.IS,AKSEN.IS,ALARK.IS,ALBRK.IS,ALGYO.IS,ANELE.IS,ARCLK.IS,ASELS.IS,AVOD.IS,BERA.IS,BIMAS.IS,BJKAS.IS,CCOLA.IS,CEMAS.IS,CEMTS.IS,CLEBI.IS,DEVA.IS,DGNMO.IS,DOAS.IS,DOHOL.IS,ECILC.IS,ECZYT.IS,EGEEN.IS,EKGYO.IS,ENJSA.IS,ENKAI.IS,EREGL.IS,FENER.IS,FLAP.IS,FROTO.IS,GARAN.IS,GENTS.IS,GEREL.IS,GLYHO.IS,GOLTS.IS,GOODY.IS,GOZDE.IS,GSDHO.IS,GSRAY.IS,GUBRF.IS,HALKB.IS,HEKTS.IS,HLGYO.IS,HURGZ.IS,ICBCT.IS,IEYHO.IS,IHLAS.IS,IHLGM.IS,INDES.IS,IPEKE.IS,ISCTR.IS,ISDMR.IS,ISFIN.IS,ISGYO.IS,ITTFH.IS,KARSN.IS,KARTN.IS,KCHOL.IS,KERVT.IS,KONYA.IS,KORDS.IS,KOZAA.IS,KOZAL.IS,KRDMD.IS,MAVI.IS,METRO.IS,MGROS.IS,MPARK.IS,NETAS.IS,NTHOL.IS,ODAS.IS,OTKAR.IS,PARSN.IS,PETKM.IS,PGSUS.IS,POLHO.IS,PRKME.IS,SAHOL.IS,SARKY.IS,SASA.IS,SISE.IS,SKBNK.IS,SOKM.IS,TATGD.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TMSN.IS,TOASO.IS,TRGYO.IS,TSKB.IS,TSPOR.IS,TTKOM.IS,TTRAK.IS,TUKAS.IS,TUPRS.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VERUS.IS,VESTL.IS,YATAS.IS,YKBNK.IS,ZOREN.IS
2019-01-01 00:00:00+03:00,Open,2.3399999141693115,14.533205986022951,4.541025638580322,9.829249382019043,5.5620646476745605,3.0966362953186035,1.3176785707473755,1.7621052265167234,1.0977150201797485,6.0198493003845215,0.8953753113746643,13.48707103729248,11.713908195495605,1.9500000476837158,2.0458807945251465,36.20325469970703,1.6299999952316284,26.190105438232425,0.6349999904632568,5.715578079223633,47.72349548339844,3.2407727241516113,1.2200000286102295,2.8339803218841553,0.8187550902366638,2.2436084747314453,5.686855316162109,272.07391357421875,1.3631947040557861,3.665847063064575,3.211210250854492,3.814448118209839,6.929999828338623,2.611745595932007,40.52190017700195,7.621834754943848,0.9593280553817749,2.4679830074310303,3.059999942779541,12.146582603454588,2.9845893383026123,2.680000066757202,0.30147218704223633,1.2300000190734863,2.9700000286102295,7.03000020980835,0.18381626904010775,0.46880346536636347,0.9399999976158142,4.929999828338623,0.8500000238418579,0.3199999928474426,0.9700000286102295,1.2169342041015625,5.360000133514404,1.9130516052246094,3.1066510677337646,4.630000114440918,1.0800000429153442,0.7145630121231079,1.1866660118103027,0.30817487835884094,12.91589641571045,1.7899999618530273,177.39999389648438,8.506242752075195,7.210000038146973,45.6197624206543,1.8045033216476438,15.701634407043459,0.7599999904632568,14.920000076293945,10.609999656677246,6.449999809265137,1.9700000286102295,0.9782789945602417,72.05016326904297,8.710000038146973,3.2942700386047363,23.100000381469727,2.947789430618286,2.4000000953674316,6.367331504821778,1.4221185445785522,2.1186845302581787,5.188910961151122,1.1100000143051147,10.324373245239256,3.485334634780884,20.334247589111328,9.695413589477539,16.100000381469727,16.89583969116211,4.489999771118164,11.27048110961914,1.5,0.7751258611679077,1.3671430349349976,2.9862077236175537,28.333671569824215,0.9222220182418823,103.68246459960938,1.2108203172683714,13.752996444702148,3.9000000953674316,16.271974563598633,4.362555503845215,4.1069231033325195,1.5308772325515747,1.2400000095367432
2019-01-01 00:00:00+03:00,High,2.3399999141693115,14.533205986022951,4.541025638580322,9.829249382019043,5.5620646476745605,3.0966362953186035,1.3176785707473755,1.7621052265167234,1.0977150201797485,6.0198493003845215,0.8953753113746643,13.48707103729248,11.713908195495605,1.9500000476837158,2.0458807945251465,36.20325469970703,1.6299999952316284,26.190105438232425,0.6349999904632568,5.715578079223633,47.72349548339844,3.2407727241516113,1.2200000286102295,2.8339803218841553,0.8187550902366638,2.2436084747314453,5.686855316162109,272.07391357421875,1.3631947040557861,3.665847063064575,3.211210250854492,3.814448118209839,6.929999828338623,2.611745595932007,40.52190017700195,7.621834754943848,0.9593280553817749,2.4679830074310303,3.059999942779541,12.146582603454588,2.9845893383026123,2.680000066757202,0.30147218704223633,1.2300000190734863,2.9700000286102295,7.03000020980835,0.18381626904010775,0.46880346536636347,0.9399999976158142,4.929999828338623,0.8500000238418579,0.3199999928474426,0.9700000286102295,1.2169342041015625,5.360000133514404,1.9130516052246094,3.1066510677337646,4.630000114440918,1.0800000429153442,0.7145630121231079,1.1866660118103027,0.30817487835884094,12.91589641571045,1.7899999618530273,177.39999389648438,8.506242752075195,7.210000038146973,45.6197624206543,1.8045033216476438,15.701634407043459,0.7599999904632568,14.920000076293945,10.609999656677246,6.449999809265137,1.9700000286102295,0.9782789945602417,72.05016326904297,8.710000038146973,3.2942700386047363,23.100000381469727,2.947789430618286,2.4000000953674316,6.367331504821778,1.4221185445785522,2.1186845302581787,5.188910961151122,1.1100000143051147,10.324373245239256,3.485334634780884,20.334247589111328,9.695413589477539,16.100000381469727,16.89583969116211,4.489999771118164,11.27048110961914,1.5,0.7751258611679077,1.3671430349349976,2.9862077236175537,28.333671569824215,0.9222220182418823,103.68246459960938,1.2108203172683714,13.752996444702148,3.9000000953674316,16.271974563598633,4.362555503845215,4.1069231033325195,1.5308772325515747,1.2400000095367432
2019-01-01 00:00:00+03:00,Low,2.3399999141693115,14.533205986022951,4.541025638580322,9.829249382019043,5.5620646476745605,3.0966362953186035,1.3176785707473755,1.7621052265167234,1.0977150201797485,6.0198493003845215,0.8953753113746643,13.48707103729248,11.713908195495605,1.9500000476837158,2.0458807945251465,36.20325469970703,1.6299999952316284,26.190105438232425,0.6349999904632568,5.715578079223633,47.72349548339844,3.2407727241516113,1.2200000286102295,2.8339803218841553,0.8187550902366638,2.2436084747314453,5.686855316162109,272.07391357421875,1.3631947040557861,3.665847063064575,3.211210250854492,3.814448118209839,6.929999828338623,2.611745595932007,40.52190017700195,7.621834754943848,0.9593280553817749,2.4679830074310303,3.059999942779541,12.146582603454588,2.9845893383026123,2.680000066757202,0.30147218704223633,1.2300000190734863,2.9700000286102295,7.03000020980835,0.18381626904010775,0.46880346536636347,0.9399999976158142,4.929999828338623,0.8500000238418579,0.3199999928474426,0.9700000286102295,1.2169342041015625,5.360000133514404,1.9130516052246094,3.1066510677337646,4.630000114440918,1.0800000429153442,0.7145630121231079,1.1866660118103027,0.30817487835884094,12.91589641571045,1.7899999618530273,177.39999389648438,8.506242752075195,7.210000038146973,45.6197624206543,1.8045033216476438,15.701634407043459,0.7599999904632568,14.920000076293945,10.609999656677246,6.449999809265137,1.9700000286102295,0.9782789945602417,72.05016326904297,8.710000038146973,3.2942700386047363,23.100000381469727,2.947789430618286,2.4000000953674316,6.367331504821778,1.4221185445785522,2.1186845302581787,5.188910961151122,1.1100000143051147,10.324373245239256,3.485334634780884,20.334247589111328,9.695413589477539,16.100000381469727,16.89583969116211,4.489999771118164,11.27048110961914,1.5,0.7751258611679077,1.3671430349349976,2.9862077236175537,28.333671569824215,0.9222220182418823,103.68246459960938,1.2108203172683714,13.752996444702148,3.9000000953674316,16.271974563598633,4.362555503845215,4.1069231033325195,1.5308772325515747,1.2400000095367432
2019-01-01 00:00:00+03:00,Close,2.3399999141693115,14.53320598602295,4.541025638580322,9.829249382019043,5.5620646476745605,3.0966362953186035,1.3176785707473755,1.7621052265167236,1.0977150201797485,6.0198493003845215,0.8953753113746643,13.48707103729248,11.713908195495605,1.9500000476837158,2.0458807945251465,36.20325469970703,1.6299999952316284,26.190105438232422,0.6349999904632568,5.715578079223633,47.72349548339844,3.2407727241516113,1.2200000286102295,2.8339803218841553,0.8187550902366638,2.2436084747314453,5.686855316162109,272.07391357421875,1.3631947040557861,3.665847063064575,3.211210250854492,3.814448118209839,6.929999828338623,2.611745595932007,40.52190017700195,7.621834754943848,0.9593280553817749,2.4679830074310303,3.059999942779541,12.14658260345459,2.9845893383026123,2.680000066757202,0.30147218704223633,1.2300000190734863,2.9700000286102295,7.03000020980835,0.18381626904010773,0.4688034653663635,0.9399999976158142,4.929999828338623,0.8500000238418579,0.3199999928474426,0.9700000286102295,1.2169342041015625,5.360000133514404,1.9130516052246094,3.1066510677337646,4.630000114440918,1.0800000429153442,0.7145630121231079,1.1866660118103027,0.30817487835884094,12.91589641571045,1.7899999618530273,177.39999389648438,8.506242752075195,7.210000038146973,45.6197624206543,1.804503321647644,15.701634407043457,0.7599999904632568,14.920000076293945,10.609999656677246,6.449999809265137,1.9700000286102295,0.9782789945602417,72.05016326904297,8.710000038146973,3.2942700386047363,23.100000381469727,2.947789430618286,2.4000000953674316,6.367331504821777,1.4221185445785522,2.1186845302581787,5.188910961151123,1.1100000143051147,10.324373245239258,3.485334634780884,20.334247589111328,9.695413589477539,16.100000381469727,16.89583969116211,4.489999771118164,11.27048110961914,1.5,0.7751258611679077,1.3671430349349976,2.9862077236175537,28.33367156982422,0.9222220182418823,103.68246459960938,1.2108203172683716,13.752996444702148,3.9000000953674316,16.271974563598633,4.362555503845215,4.1069231033325195,1.5308772325515747,1.2400000095367432
2019-01-01 00:00:00+03:00,Volume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:00:00+03:00,Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:00:00+03:00,Stock Splits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00+03:00,Open,2.3399999141693115,14.476875319146357,4.541025485076113,9.81965926052145,5.521583976193164,3.096635922873651,1.317678564275708,1.7621053187006908,1.0977150201797485,6.009148334741871,0.8953753342672273,13.444523653247865,11.68481754458129,1.8700000047683716,2.0558120998507667,36.308068828571955,1.6299999952316284,26.070202786991317,0.6349999904632568,5.7155781271877135,47.53575756524033,3.240772506316929,1.2300000190734863,2.86009996875014,0.8108059660620306,2.235420090390392,5.7186254279718725,272.39068493871633,1.3541669687172275,3.6514708941464584,3.2252638163117187,3.793344190144452,6.929999828338623,2.6117455435861836,39.15280367475951,7.602659592399456,0.9593280775378481,2.488722085952759,2.9800000190734863,12.146582659386864,2.9845894381107403,2.6700000762939453,0.29775034148041846,1.2400000095367432,2.9700000286102295,7.019999980926514,0.18047012428990233,0.46880344063355184,0.9300000071525574,4.929999828338623,0.8199999928474426,0.3199999928474426,0.9700000286102295,1.2334350839281194,5.389999866485596,1.9004106019775253,3.095673386913665,4.630000114440918,1.0800000429153442,0.6940820217132568,1.177394986152649,0.30826971575773776,12.843182117667215,1.809999942779541,177.1999969482422,8.550045180632901,7.300000190734863,46.16339341772515,1.8128573616853694,15.623999977051541,0.7599999904632568,14.890000343322754,10.710000038146973,6.449999809265137,1.9500000476837158,0.9782789945602417,71.80425117506118,8.779999732971191,3.2682290077209473,22.920000076293945,2.9619612776110302,2.4000000953674316,6.341929848360285,1.4304839395694422,2.147280560275054,5.089645279416247,1.100000023841858,10.611161365165279,3.4944821508554207,20.402770305851934,9.592354338391337,16.1299991607666,17.31571719764617,4.489999771118164,11.210423979988212,1.5199999809265137,0.7849375811779238,1.3760780096054077,2.9785510194950584,28.464315559559203,0.9388880133628845,103.41546761496988,1.218892520710495,13.762480529218,3.890000104904175,16.630695316842154,4.378304884762125,4.181256291073575,1.5213687323903422,1.2300000190734863
2019-01-02 00:00:00+03:00,High,2.380000114440918,14.68811458354455,4.560769055722032,10.107344779755218,5.5458730120805,3.113195510210859,1.3274754213731836,1.7621053187006908,1.1157100200653076,6.030551871492628,0.9063615843568349,13.563651823048295,11.68481754458129,2.2200000286102295,2.1253324885145717,36.308068828571955,1.649999976158142,26.20723394319167,0.7174670100212097,5.856587547404215,47.68595010701823,3.299874684795681,1.2999999523162842,2.88621957757587,0.8108059660620306,2.2517967786168365,5.8854187043379325,272.39068493871633,1.3722225110810005,3.6514708941464584,3.2533704623367217,3.8461027512340324,7.460000038146973,2.6900000148431804,39.247225783598786,7.641008407060307,0.9701065651289338,2.5232880115509033,3.0199999809265137,12.224821442001282,2.9932908565763268,2.690000057220459,0.3014721973323438,1.2599999904632568,2.9800000190734863,7.03000020980835,0.18421009949275427,0.46880344063355184,0.9399999976158142,4.989999771118164,0.8700000047683716,0.33000001311302185,0.9700000286102295,1.247873322612525,5.46999979019165,1.9004106019775253,3.1121398502654456,4.679999828338623,1.0800000429153442,0.7191140055656433,1.177394986152649,0.3177549524971931,12.970432640757618,1.8200000524520874,178.60000610351562,8.550045180632901,7.360000133514404,46.344604679063046,1.8462740542028364,15.623999977051541,0.7799999713897705,15.039999961853027,10.710000038146973,6.46999979019165,1.9600000381469727,0.9884690046310425,72.09113906072825,8.850000381469727,3.320312023162842,23.0,2.971409081708536,2.4100000858306885,6.341929848360285,1.4388493345603324,2.152479158943172,5.089645279416247,1.1100000143051147,10.818835585718316,3.5127778517943007,21.088002875243856,9.600281329126354,16.25,17.31571719764617,4.510000228881836,11.210423979988212,1.5299999713897705,0.8045610017005899,1.4118210077285767,3.016835699425688,28.464315559559203,0.9444440007209778,103.41546761496988,1.3157581330887886,13.828874011083833,3.9100000858306885,16.630695316842154,4.441302017918158,4.237006321787133,1.5308772777580293,1.2400000095367432
2019-01-02 00:00:00+03:00,Low,2.240000009536743,14.181141423403247,4.481794773138355,9.733353513298614,5.262507079992698,3.0593774559185545,1.2588973049031056,1.6854921145679214,1.088716983795166,5.872698039857849,0.8679098281030845,12.857388945089369,11.393909043619459,1.7300000190734863,2.045880649582288,34.96643243717274,1.600000023841858,25.659107684850014,0.6267529726028442,5.621571996462242,45.17023577480522,3.1816703278381766,1.2300000190734863,2.781741142272949,0.7869587540626526,2.178101681597837,5.670970260257228,263.2846009945441,1.3090281128077954,3.550839900970459,3.1901299559313885,3.698378780183207,6.920000076293945,2.484581794576844,37.37456264636332,7.372566704434356,0.9431588836992615,2.260590076446533,2.9200000762939453,11.823847447932417,2.8801722090655204,2.609999895095825,0.2903065804785048,1.2200000286102295,2.8399999141693115,6.829999923706055,0.1781090578847066,0.4554088250537397,0.8899999856948853,4.78000020980835,0.7599999904632568,0.3100000023841858,0.9700000286102295,1.167431833538278,5.21999979019165,1.8034939280133793,3.0188305019649846,4.610000133514404,1.0299999713897705,0.6940820217132568,1.149582028388977,0.3066572369906198,12.688663934922893,1.7599999904632568,176.0,8.199632999851623,6.989999771118164,45.30264251860813,1.7794406691679023,15.197008165179838,0.7599999904632568,14.40999984741211,10.069999694824219,6.369999885559082,1.909999966621399,0.9528030157089233,69.83701013183617,8.529999732971191,3.1966140270233154,22.260000228881836,2.952513242623129,2.3299999237060547,6.045578057980834,1.3426471924417223,2.0718917004601813,4.8640404301298,1.0499999523162842,10.433155564057008,3.421299347099902,20.162940295226267,9.219758556709943,15.649999618530273,16.744684583703044,4.389999866485596,10.77668757275788,1.4900000095367432,0.7555023919115185,1.28672194480896,2.879010669119667,27.38649320746087,0.9166659712791443,101.19052203986301,1.2108202061991078,13.449481393931425,3.75,15.225704725528448,4.275934355637306,4.041880992758751,1.5023516416549683,1.2000000476837158
